id,permit_permit_id,boroughid,permitcategory,currentstatus,duration_start_date,duration_end_date,reason_category,occupancy_name,submittercategory,organizationname,duration_days_mon_active,duration_days_mon_all_day_round,duration_days_tue_active,duration_days_tue_all_day_round,duration_days_wed_active,duration_days_wed_all_day_round,duration_days_thu_active,duration_days_thu_all_day_round,duration_days_fri_active,duration_days_fri_all_day_round,duration_days_sat_active,duration_days_sat_all_day_round,duration_days_sun_active,duration_days_sun_all_day_round,duration_days_sat_start_time,duration_days_sat_end_time,duration_days_mon_start_time,duration_days_mon_end_time,duration_days_tue_start_time,duration_days_tue_end_time,duration_days_wed_start_time,duration_days_wed_end_time,duration_days_thu_start_time,duration_days_thu_end_time,duration_days_fri_start_time,duration_days_fri_end_time,duration_days_sun_start_time,duration_days_sun_end_time,load_date,longitude,latitude
"65a7d36e68105500190e26d3","OCC-2401UR14306434","Le Plateau-Mont-Royal","Travaux","Permis émis","2024-01-18T19:00:00Z","2024-01-19T18:59:59Z","Construction/rénovation sans excavation","Ruelle","Entreprise","CONSTRUCTION JADCO INC.","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","16:00","07:00","16:00","07:00","16:00","07:00","16:00","07:00","16:00",,,"2024-01-20T00:11:30Z",-73.57528705406268,45.51264738842467
"65a7cfab68105500190e2698","OCC-2401EP14296017","Anjou","Travaux","Permis émis","2024-01-18T19:00:00Z","2024-01-19T18:59:59Z","A-1 Réseau aérien existant","Jarry entre André-Laurendeau et Louis-H.-La Fontaine","RTU (Réseau technique urbain) ou son sous-traitant
","Laurin Laurin (Bell, VL, EC, HQ)","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"09:30","15:00","09:30","15:00","09:30","15:00","09:30","15:00","09:30","15:00",,,"2024-01-20T00:11:30Z",-73.57193775466808,45.605865920242245
"65a7d69768105500190e277d","OCC-2401QO14336652","Villeray-Saint-Michel-Parc-Extension","Travaux","Permis émis","2024-01-21T19:00:00Z","2024-01-22T18:59:59Z","Égouts et aqueducs - Excavation","Musset entre François-Perrault et Crémazie","Entreprise","S. Desormiers Excavation Inc.","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00",,,"2024-01-20T00:11:30Z",-73.60271273391297,45.56344587239151
"65a7dc24666373001a7f4f7f","OCC-2401TA14325341","Saint-Léonard","Travaux","Permis émis","2024-01-07T19:00:00Z","2024-01-26T18:59:59Z","S-2 Infrastructure souterraine mineure ou équipement hors-sol - Réseaux de gaz ","Buies entre Neuilly et Baudelaire","RTU (Réseau technique urbain) ou son sous-traitant
","Énergir","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00",,,"2024-01-20T00:11:30Z",-73.58747121116484,45.57292258870503
"65a7d9f468105500190e27a9","OCC-2401YR14342583","Ville-Marie","Travaux","Permis émis","2024-01-17T19:00:00Z","2024-04-30T19:59:59Z","Construction/rénovation sans excavation","Cathcart entre Square-Phillips et Square-Phillips","Entreprise","1201-1215 Square Phillips Developpement Phase 1 S E C","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.5682136878717,45.50353239733456
"65a7de05666373001a7f4fdd","OCC-2401YF14478472","Villeray-Saint-Michel-Parc-Extension","Travaux","Permis émis","2024-01-21T19:00:00Z","2024-01-22T18:59:59Z","Construction/rénovation sans excavation","Stuart entre Liège et Birnam","Organisation publique ou son sous-traitant","Hydro-Québec-Entrave courte durée","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"13:00","23:00","13:00","23:00","13:00","23:00","13:00","23:00","13:00","23:00",,,"2024-01-20T00:11:30Z",-73.6447985365508,45.53086939753058
"65a7db1d68105500190e27bf","OCC-2401DQ14339844","Ville-Marie","Travaux","Permis émis","2024-01-17T19:00:00Z","2024-04-30T19:59:59Z","Construction/rénovation sans excavation","Phillips entre Frère-André et Square-Phillips","Entreprise","1201-1215 Square Phillips Developpement Phase 1 S E C","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.5676936762756,45.5035465613122
"65a7db8a68105500190e27d1","OCC-2401GO14355795","Ville-Marie","Travaux","Permis émis","2023-09-06T20:00:00Z","2024-02-29T18:59:59Z","Construction/rénovation sans excavation","Phillips entre Frère-André et Square-Phillips","Entreprise","1201-1215 Square Phillips Developpement Phase 1 S E C","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.56795051545585,45.50385052215244
"65a7e24a68105500190e2897","OCC-2401HB14475546","Villeray-Saint-Michel-Parc-Extension","Travaux","Permis émis","2024-01-20T19:00:00Z","2024-01-21T18:59:59Z","Construction/rénovation sans excavation","Papineau entre Bélanger et Jean-Talon","Organisation publique ou son sous-traitant","Hydro-Québec-Entrave courte durée","f","f","f","f","f","f","f","f","f","f","f","f","t","f",,,,,,,,,,,,,"10:00","21:00","2024-01-20T00:11:30Z",-73.60644905087507,45.54812649361935
"65a7dc24666373001a7f4f8d","OCC-2401QI14342027","Ville-Marie","Travaux","Permis émis","2024-01-09T19:00:00Z","2024-01-25T18:59:59Z","Égouts et aqueducs - Excavation","Saint-André entre Robin et Ontario","Ville de Montréal",,"t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","16:00","07:00","16:00","07:00","16:00","07:00","16:00","07:00","16:00",,,"2024-01-20T00:11:30Z",-73.56302121097255,45.51855391289066
"65a7e380666373001a7f50e9","OCC-2401HO14415090","Rosemont-La Petite-Patrie","Travaux","Permis émis","2024-01-20T19:00:00Z","2024-01-21T18:59:59Z","Construction/rénovation sans excavation","Jean-Talon entre De Lanaudière et Papineau","Organisation publique ou son sous-traitant","Hydro-Québec-Entrave courte durée","f","f","f","f","f","f","f","f","f","f","f","f","t","f",,,,,,,,,,,,,"10:00","21:00","2024-01-20T00:11:30Z",-73.60766447345289,45.54704225006122
"65a7e46268105500190e28fe","OCC-2401SZ14545304","Côte-des-Neiges-Notre-Dame-de-Grâce","Travaux","Permis émis","2024-01-17T19:00:00Z","2024-01-19T18:59:59Z","Construction/rénovation avec excavation","De Maisonneuve entre Belgrave et Hampton","Entreprise","Sidcan Inc.","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00",,,"2024-01-20T00:11:30Z",-73.61692685981829,45.46681797911928
"65a7ea7e666373001a7f51ee","OCC-2401OE14363982","Ville-Marie","Travaux","Permis émis","2024-01-08T19:00:00Z","2024-01-26T18:59:59Z","Construction/rénovation avec excavation","Peel entre De Maisonneuve et Sherbrooke","Entreprise","Société en Commandite, 2025 Peel","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.57540831148074,45.50128609358255
"65a7eba668105500190e2a17","OCC-2401WV15192284","Ville-Marie","Travaux","Permis émis","2024-01-17T19:00:00Z","2024-01-24T18:59:59Z","Autre","Saint-Paul entre Saint-Vincent et Jacques-Cartier",,,"t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.55264030953002,45.50733107534887
"65a7dd66666373001a7f4fcb","OCC-2401HJ16076052","Le Sud-Ouest","Travaux","Permis émis","2024-01-21T19:00:00Z","2024-01-26T18:59:59Z","Construction/rénovation avec excavation","Barré entre Aqueduc et Versailles","Organisation publique ou son sous-traitant","Sidcan Inc.","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00",,,"2024-01-20T00:11:30Z",-73.56488217693742,45.49142583475712
"65a7ed1768105500190e2a48","OCC-2401UV14368754","Mercier-Hochelaga-Maisonneuve","Travaux","Permis émis","2024-01-08T19:00:00Z","2024-01-24T18:59:59Z","S-2 Infrastructure souterraine mineure ou équipement hors-sol - Réseaux de gaz ","Leclaire entre Fernand-Rinfret et Béchard","RTU (Réseau technique urbain) ou son sous-traitant
","Énergir","t","f","t","f","t","f","t","f","t","f","t","f","f","f","07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00",,,"2024-01-20T00:11:30Z",-73.53044796000623,45.55494137797304
"65a7f05468105500190e2a80","OCC-2401AE14377287","Ville-Marie","Travaux","Permis émis","2024-01-15T19:00:00Z","2024-01-19T18:59:59Z","Construction/rénovation sans excavation","Hôpital entre Saint-François-Xavier et Saint-Jean","Entreprise","7663609 Canada Inc.","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00",,,"2024-01-20T00:11:30Z",-73.55744919584706,45.50288802386432
"65a7f0d2666373001a7f5369","OCC-2401SN14387519","Rivière-des-Prairies-Pointe-aux-Trembles","Travaux","Permis émis","2024-01-21T19:00:00Z","2024-01-25T18:59:59Z","Égouts et aqueducs - Inspection et nettoyage","Sherbrooke entre 3e et Sherbrooke","Ville de Montréal",,"t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"08:00","15:30","08:00","15:30","08:00","15:30","08:00","15:30","08:00","15:30",,,"2024-01-20T00:11:30Z",-73.5152662084316,45.639328287641575
"65a7f5c2666373001a7f53f9","OCC-2401SA14478397","Ville-Marie","Travaux","Permis émis","2024-01-21T19:00:00Z","2024-01-24T18:59:59Z","Construction/rénovation sans excavation","Ruelle","Entreprise","BRASSWATER Inc.","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","16:00","07:00","16:00","07:00","16:00","07:00","16:00","07:00","16:00",,,"2024-01-20T00:11:30Z",-73.57855411653682,45.49900870834897
"65a7f3ee68105500190e2b54","OCC-2401MH16138676","Rivière-des-Prairies-Pointe-aux-Trembles","Travaux","Permis émis","2024-01-21T19:00:00Z","2024-01-25T18:59:59Z","Égouts et aqueducs - Inspection et nettoyage","Sherbrooke entre 7e et 8e","Ville de Montréal",,"t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"08:00","15:30","08:00","15:30","08:00","15:30","08:00","15:30","08:00","15:30",,,"2024-01-20T00:11:30Z",-73.51446372245923,45.64182847455355
"65a7faa268105500190e2c03","OCC-2401BU15258983","Le Plateau-Mont-Royal","Travaux","Permis émis","2024-01-21T19:00:00Z","2024-01-26T18:59:59Z","Autre","Rachel entre Saint-André et Mentana","RTU (Réseau technique urbain) ou son sous-traitant
","Teltech Télécommunication inc","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","18:00","07:00","18:00","07:00","18:00","07:00","18:00","07:00","18:00",,,"2024-01-20T00:11:30Z",-73.57570273931272,45.52438523103063
"65a7f8a0666373001a7f5431","OCC-2401HC14536520","Ville-Marie","Travaux","Permis émis","2024-01-18T19:00:00Z","2024-01-25T18:59:59Z","Construction/rénovation sans excavation","Ontario entre Montgomery et Wurtele","Entreprise","Gerpro Construction","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.55040872835278,45.53609662319635
"65a8079368105500190e2e10","OCC-2401FY16082241","Le Sud-Ouest","Travaux","Permis émis","2024-01-21T19:00:00Z","2024-01-25T18:59:59Z","Autre","Ottawa entre Charbonniers et Vraquiers","RTU (Réseau technique urbain) ou son sous-traitant
","Teltech Télécommunication inc","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","18:00","07:00","18:00","07:00","18:00","07:00","18:00","07:00","18:00",,,"2024-01-20T00:11:30Z",-73.56398858813365,45.48986463621775
"65a8005168105500190e2cad","OCC-2401ZV15231344","Côte-des-Neiges-Notre-Dame-de-Grâce","Travaux","Permis émis","2023-12-22T19:00:00Z","2024-04-26T19:59:59Z","Construction/rénovation sans excavation","Cavendish entre Cavendish et Sherbrooke","Entreprise","Omnia Technologies inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.62733850397504,45.46290695147236
"65a7fb8f68105500190e2c2f","OCC-2401GQ14530959","Le Sud-Ouest","Travaux","Permis émis","2024-01-17T19:00:00Z","2024-01-19T18:59:59Z","Construction/rénovation sans excavation","Canning entre Hunter et Notre-Dame","Entreprise","10322717 Canada Inc.","t","t","t","t","t","t","t","t","t","t","f","f","f","f",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.56962824710301,45.48594530348602
"65a7fc3768105500190e2c48","OCC-2401LA15476806","Le Sud-Ouest","Travaux","Permis émis","2024-01-21T19:00:00Z","2024-01-22T18:59:59Z","Construction/rénovation sans excavation","Canning entre Hunter et Notre-Dame","Entreprise","10322717 Canada Inc.","t","t","t","t","t","t","t","t","t","t","f","f","f","f",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.56954809383744,45.48595804771921
"65a805a168105500190e2db8","OCC-2401WF15206068","Côte-des-Neiges-Notre-Dame-de-Grâce","Travaux","Permis émis","2024-01-21T19:00:00Z","2024-01-22T18:59:59Z","Toiture - Rénovation","Coolbrook entre Rustic et Vézina","Entreprise","René Perron Couvreurs","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","18:00","07:00","18:00","07:00","18:00","07:00","18:00","07:00","18:00",,,"2024-01-20T00:11:30Z",-73.64848022580763,45.49102499796629
"65a8063a666373001a7f5609","OCC-2401KH14538778","Ville-Marie","Travaux","Permis émis","2024-01-14T19:00:00Z","2024-01-23T18:59:59Z","AS-2 Réseau aérosouterrain existant","University entre Sherbrooke et Milton","RTU (Réseau technique urbain) ou son sous-traitant
","Bell Canada","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"10:00","15:00","10:00","15:00","10:00","15:00","10:00","15:00","10:00","15:00",,,"2024-01-20T00:11:30Z",-73.57370195130717,45.50493730361983
"65a8096f68105500190e2e40","OCC-2401LV14539416","Ville-Marie","Travaux","Permis émis","2024-01-14T19:00:00Z","2024-01-23T18:59:59Z","AS-2 Réseau aérosouterrain existant","Peel entre Sherbrooke et Docteur-Penfield","RTU (Réseau technique urbain) ou son sous-traitant
","Bell Canada","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"10:00","15:00","10:00","15:00","10:00","15:00","10:00","15:00","10:00","15:00",,,"2024-01-20T00:11:30Z",-73.57652427456843,45.50205310173045
"65a827b368105500190e3695","OCC-2401DY14528791","Verdun","Travaux","Permis émis","2024-01-17T19:00:00Z","2024-02-18T18:59:59Z","Construction/rénovation sans excavation","Ruelle","Entreprise","Construction Et Rénovation Pereira Inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.56957064697963,45.47185156846172
"65a819a968105500190e343a","OCC-2401JG14482941","Ville-Marie","Travaux","Permis émis","2024-01-15T19:00:00Z","2024-01-19T18:59:59Z","Forage/excavation exploratoire","Sainte-Catherine entre Chomedey et Lambert-Closse","Entrepreneur sous contrat avec la Ville de Montréal","FNX-INNOV","t","t","t","t","t","t","t","t","t","t","f","f","f","f",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.58319803771272,45.4905261235688
"65a81a5768105500190e3467","OCC-2401QT14484410","Ville-Marie","Travaux","Permis émis","2024-01-15T19:00:00Z","2024-01-19T18:59:59Z","Forage/excavation exploratoire","Sainte-Catherine entre Towers et Fort","Entrepreneur sous contrat avec la Ville de Montréal","FNX-INNOV","t","t","t","t","t","t","t","t","t","t","f","f","f","f",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.58131778419117,45.49212231941193
"65a81adc666373001a7f58cd","OCC-2401CP14485715","Ville-Marie","Travaux","Permis émis","2024-01-15T19:00:00Z","2024-01-19T18:59:59Z","Forage/excavation exploratoire","Sainte-Catherine entre Saint-Marc et Towers","Entrepreneur sous contrat avec la Ville de Montréal","FNX-INNOV","t","t","t","t","t","t","t","t","t","t","f","f","f","f",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.58077962216085,45.49258007019739
"65a81fd268105500190e3594","OCC-2401KW14498555","Ville-Marie","Travaux","Permis émis","2024-01-09T19:00:00Z","2024-01-24T18:59:59Z","S-2 Infrastructure souterraine mineure ou équipement hors-sol - Réseaux de gaz ","Parthenais entre Rouen et Hochelaga","RTU (Réseau technique urbain) ou son sous-traitant
","Énergir","t","f","t","f","t","f","t","f","t","f","t","f","f","f","07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00",,,"2024-01-20T00:11:30Z",-73.56016831567273,45.531367935088845
"65a8211d68105500190e35d6","OCC-2401NI16066952","Rivière-des-Prairies-Pointe-aux-Trembles","Travaux","Permis émis","2024-01-18T19:00:00Z","2024-01-26T18:59:59Z","Construction/rénovation sans excavation","Notre-Dame entre Sainte-Anne et Saint-Jean-Baptiste","Entreprise","Sidcan Inc.","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"06:00","15:30","06:00","15:30","06:00","15:30","06:00","15:30","06:00","15:30",,,"2024-01-20T00:11:30Z",-73.4902361599371,45.63960591964278
"65a827f2666373001a7f5ad8","OCC-2401ID14541146","Le Sud-Ouest","Travaux","Permis émis","2024-01-21T19:00:00Z","2024-01-25T18:59:59Z","Égouts et aqueducs - Inspection et nettoyage","Atwater entre Thomas-Keefer et Centre","Ville de Montréal",,"t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"09:30","15:30","09:30","15:30","09:30","15:30","09:30","15:30","09:30","15:30",,,"2024-01-20T00:11:30Z",-73.57355987502443,45.47582705595699
"65a832be666373001a7f5d70","OCC-2401GD14557631","Le Sud-Ouest","Travaux","Permis émis","2024-01-18T19:00:00Z","2024-01-19T18:59:59Z","Construction/rénovation sans excavation","Sainte-Cunégonde entre Dominion et Vinet","Entreprise","Construction Jim Farley Inc.","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00",,,"2024-01-20T00:11:30Z",-73.5720972376184,45.48267468091186
"65a82ca268105500190e37b8","OCC-2401CX15197549","Côte-des-Neiges-Notre-Dame-de-Grâce","Travaux","Permis émis","2024-01-18T19:00:00Z","2024-01-19T18:59:59Z","Autre","Newman entre Coolbrook et Newman","Entrepreneur sous contrat avec la Ville de Montréal","Élagage M.C. inc.","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","15:00","07:00","15:00","07:00","15:00","07:00","15:00","07:00","15:00",,,"2024-01-20T00:11:30Z",-73.64443662036543,45.4886127758849
"65a82cd6666373001a7f5c46","OCC-2401EU15194487","Le Plateau-Mont-Royal","Travaux","Permis émis","2024-01-17T19:00:00Z","2024-02-09T18:59:59Z","Autre","Ruelle","Entreprise","Maconnerie Bélisle","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"06:00","16:00","06:00","16:00","06:00","16:00","06:00","16:00","06:00","16:00",,,"2024-01-20T00:11:30Z",-73.5726322956226,45.51879534231854
"65a83662666373001a7f5e0c","OCC-2401RX15242925","Le Plateau-Mont-Royal","Travaux","Permis émis","2024-01-21T19:00:00Z","2024-01-28T18:59:59Z","S-2 Infrastructure souterraine mineure ou équipement hors-sol - Réseaux de gaz ","Saint-Joseph entre Saint-Laurent et De Bullion","RTU (Réseau technique urbain) ou son sous-traitant
","Énergir","t","f","t","f","t","f","t","f","t","f","t","f","t","f","10:00","16:00","09:30","15:00","09:30","15:00","09:30","15:00","09:30","15:00","09:30","15:00","12:00","16:00","2024-01-20T00:11:30Z",-73.59027958719102,45.52344173851876
"65a83889666373001a7f5e93","OCC-2401WR15203728","Le Plateau-Mont-Royal","Travaux","Permis émis","2024-01-16T19:00:00Z","2024-01-26T18:59:59Z","Construction/rénovation sans excavation","Coloniale entre Roy et Napoléon","Entreprise","construction symat inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.57697077753276,45.51728662001686
"65a84e74666373001a7f5fc2","OCC-2401HO16235458","Le Plateau-Mont-Royal","Travaux","Permis émis","2024-01-21T19:00:00Z","2024-02-02T18:59:59Z","Égouts et aqueducs - Inspection et nettoyage","Berri entre Cherrier et Roy","Entrepreneur sous contrat avec la Ville de Montréal","Services Infraspec","t","t","t","t","t","t","t","t","t","t","f","f","f","f",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.56934289566064,45.51936430917957
"65a86143666373001a7f6003","OCC-2401BP16166760","Lachine","Travaux","Permis émis","2024-01-19T19:00:00Z","2024-01-20T18:59:59Z","Égouts et aqueducs - Excavation","Montréal-Toronto entre Saint-Jacques et Gowans","Entrepreneur sous contrat avec la Ville de Montréal","Manorex Inc","f","f","f","f","f","f","f","f","f","f","t","f","f","f","06:00","19:00",,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.6510167070597,45.44224436807467
"65a83a2568105500190e3a8c","OCC-2401GN15155031","Ville-Marie","Travaux","Permis émis","2024-01-11T19:00:00Z","2024-02-02T18:59:59Z","Autre","Peel entre René-Lévesque et Cypress","RTU (Réseau technique urbain) ou son sous-traitant
","Teltech Télécommunication inc","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","18:00","07:00","18:00","07:00","18:00","07:00","18:00","07:00","18:00",,,"2024-01-20T00:11:30Z",-73.57058481568993,45.49880449927532
"65a83bdd666373001a7f5eeb","OCC-2401QM15185782","Le Sud-Ouest","Travaux","Permis émis","2024-01-21T19:00:00Z","2024-02-02T18:59:59Z","Construction/rénovation sans excavation","Acorn entre De Courcelle et Saint-Rémi","Entreprise","Encotec Construction Inc.","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","04:00","07:00","04:00","07:00","04:00","07:00","04:00","07:00","04:00",,,"2024-01-20T00:11:30Z",-73.59074502896007,45.47341039815517
"65a8f1f3666373001a7f6013","OCC-2401VT15464403","Le Sud-Ouest","Travaux","Permis émis","2024-01-21T19:00:00Z","2024-01-23T18:59:59Z","Autre","Richmond entre Basin et William","Entreprise","SECQG","t","t","t","t","t","t","t","t","t","t","f","f","f","f",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.56581421840879,45.48805671172383
"65a925bf666373001a7f60be","OCC-2401BH15199597","Villeray-Saint-Michel-Parc-Extension","Travaux","Permis émis","2024-01-21T19:00:00Z","2024-01-22T18:59:59Z","Autre","43e entre 24e et 25e","Entreprise","Construction Valard (Québec) inc.","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","16:00","07:00","16:00","07:00","16:00","07:00","16:00","07:00","16:00",,,"2024-01-20T00:11:30Z",-73.61804070851765,45.58062615576783
"65a9199668105500190e3edf","OCC-2401BE15156503","Ville-Marie","Travaux","Permis émis","2024-01-17T19:00:00Z","2024-01-26T18:59:59Z","Construction/rénovation sans excavation","Ruelle",,,"t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","03:00","07:00","03:00","07:00","03:00","07:00","03:00","07:00","03:00",,,"2024-01-20T00:11:30Z",-73.5576931792709,45.5128790390544
"65a91f9b666373001a7f6032","OCC-2401DV15354366","Rivière-des-Prairies-Pointe-aux-Trembles","Travaux","Permis émis","2024-01-21T19:00:00Z","2024-01-22T18:59:59Z","Égouts et aqueducs - Excavation","51e entre Perras et 3e","Ville de Montréal",,"t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00",,,"2024-01-20T00:11:30Z",-73.5756898003047,45.65403205462109
"65a922d6666373001a7f60ad","OCC-2401XC15198358","Villeray-Saint-Michel-Parc-Extension","Travaux","Permis émis","2024-01-21T19:00:00Z","2024-01-22T18:59:59Z","Autre","Ruelle","Organisation publique ou son sous-traitant","Construction Valard (Québec) inc.","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","16:00","07:00","16:00","07:00","16:00","07:00","16:00","07:00","16:00",,,"2024-01-20T00:11:30Z",-73.61796916003658,45.58056376438834
"65a92b44666373001a7f617f","OCC-2401OM15211646","Mercier-Hochelaga-Maisonneuve","Travaux","Permis émis","2024-01-21T19:00:00Z","2024-01-22T18:59:59Z","Construction/rénovation avec excavation","Sherbrooke entre Assomption et Dickson","Entreprise","Construction Cogir inc.","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","16:00","07:00","16:00","07:00","16:00","07:00","16:00","07:00","16:00",,,"2024-01-20T00:11:30Z",-73.55068470623787,45.57073149520432
"65a9272368105500190e3fa8","OCC-2401NY15239883","Le Plateau-Mont-Royal","Travaux","Permis émis","2024-01-17T19:00:00Z","2024-01-26T18:59:59Z","Construction/rénovation sans excavation","Esplanade entre Bernard et Van Horne","Entreprise","9219-1907 QUÉBEC INC.","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","16:00","07:00","16:00","07:00","16:00","07:00","16:00","07:00","16:00",,,"2024-01-20T00:11:30Z",-73.60789019489229,45.526604034560215
"65a92dc868105500190e408e","OCC-2401IN15280296","Rivière-des-Prairies-Pointe-aux-Trembles","Travaux","Permis émis","2024-01-21T19:00:00Z","2024-01-22T18:59:59Z","Égouts et aqueducs - Excavation","René-Masson entre Louis-Dessaulles et J.-A.-Rouleau","Ville de Montréal",,"t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00",,,"2024-01-20T00:11:30Z",-73.57448997849646,45.64742654207677
"65a92fc5666373001a7f6290","OCC-2401SE15201205","Rivière-des-Prairies-Pointe-aux-Trembles","Travaux","Permis émis","2024-01-17T19:00:00Z","2024-01-19T18:59:59Z","Construction/rénovation sans excavation","Saint-Jean-Baptiste entre Saint-Joseph et Notre-Dame","Entreprise","Sidcan Inc.","t","t","t","t","t","t","t","t","t","t","f","f","f","f",,,,,,,,,,,,,,,"2024-01-20T00:11:30Z",-73.48996259626608,45.6397653492
"65a930f668105500190e4129","OCC-2401EZ15388668","Le Sud-Ouest","Travaux","Permis émis","2024-01-21T19:00:00Z","2024-01-23T18:59:59Z","Égouts et aqueducs - Inspection et nettoyage","Saint-Patrick entre Hamilton et Saint-Patrick","Entrepreneur sous contrat avec la Ville de Montréal","Insituform Technologies Limited","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"09:30","15:30","09:30","15:30","09:30","15:30","09:30","15:30","09:30","15:30",,,"2024-01-20T00:11:30Z",-73.60725241635721,45.459345837288666
"65a9334668105500190e41b2","OCC-2401YR15214190","Mercier-Hochelaga-Maisonneuve","Travaux","Permis émis","2024-01-21T19:00:00Z","2024-01-26T18:59:59Z","Autre","Pierre-De Coubertin entre French et Pierre-Bernard","Entreprise","Bisson Expert Inc.","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","16:00","07:00","16:00","07:00","16:00","07:00","16:00","07:00","16:00",,,"2024-01-20T00:11:30Z",-73.52039335139402,45.60455495221653
"65a9408f666373001a7f660d","OCC-2401KD15411992","St-Laurent","Travaux","Permis émis","2024-01-21T19:00:00Z","2024-01-25T18:59:59Z","Égouts et aqueducs - Inspection et nettoyage","Vanden-Abeele entre Saint-François et Marie-Curie","Ville de Montréal",,"t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"08:00","16:00","08:00","16:00","08:00","16:00","08:00","16:00","08:00","16:00",,,"2024-01-20T00:11:30Z",-73.7490814984129,45.48742853421801
